"","char.par_state","num.par_state","char.par_stateabbrv","char.par_cz","num.par_czname","num.kid_count","num.kid_count_g_m","num.kid_count_g_f","num.inventor","num.inventor_cat_1","num.inventor_cat_2","num.inventor_cat_3","num.inventor_cat_4","num.inventor_cat_5","num.inventor_cat_6","num.inventor_g_m","num.inventor_cat_1_g_m","num.inventor_cat_2_g_m","num.inventor_cat_3_g_m","num.inventor_cat_4_g_m","num.inventor_cat_5_g_m","num.inventor_cat_6_g_m","num.inventor_cat_7_g_m","num.inventor_g_f","num.inventor_cat_1_g_f","num.inventor_cat_2_g_f","num.inventor_cat_3_g_f","num.inventor_cat_4_g_f","num.inventor_cat_5_g_f","num.inventor_cat_6_g_f","num.inventor_cat_7_g_f"
"525","Oklahoma",37,"OK","30501",676,1988,1013,975,0.001006,0,0.001006,0,0,0,0,0.0019743,0,0.0019743,0,0,0,0,0,0,0,0,0,0,0,0,0
"526","Oklahoma",37,"OK","30502",193,7012,3552,3457,0.0015687,0.0002852,0.0005705,0.0001426,0.0001426,0.0002852,0.0001426,0.0028153,0.0005631,0.0011261,0,0.0002815,0.0005631,0.0002815,0,0.0002893,0,0,0.0002893,0,0,0,0
"527","Texas",44,"TX","30601",184,55400,27961,27435,0.0009206,0.0001805,0.000343,0.0001264,7.22e-05,5.42e-05,0.0001444,0.0014663,0.0002503,0.0005722,0.0001431,0.0001073,0.0001073,0.0002861,0,0.0003645,0.0001093,0.0001093,0.0001093,3.64e-05,0,0,0
"528","New Mexico",32,"NM","30602",6,4759,2319,2440,0.0008405,0,0.0002101,0,0,0.0002101,0.0004203,0.0017249,0,0.0004312,0,0,0.0004312,0.0008624,0,0,0,0,0,0,0,0,0
"529","New Mexico",32,"NM","30603",617,526,278,NA,0.0019011,0,0.0019011,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"530","New Mexico",32,"NM","30604",156,3934,1996,1938,0.0025419,0.0005084,0.0007626,0.0002542,0.0002542,0.0007626,0,0.004509,0.001002,0.001002,0.000501,0.000501,0.001503,0,0,0.000516,0,0.000516,0,0,0,0,0
"531","Texas",44,"TX","30605",635,270,NA,NA,0.0037037,0,0,0,0.0037037,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","New Mexico",32,"NM","30701",520,8321,4262,4059,0.001322,0,0.0001202,0.0004807,0.0001202,0.0001202,0.0002404,0.0014078,0,0.0002346,0,0.0002346,0.0002346,0.0002346,0.0004693,0.0012318,0,0,0.0009855,0,0,0.0002464,0
"533","New Mexico",32,"NM","30702",539,477,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","New Mexico",32,"NM","30801",274,7160,3619,3541,0.0005587,0.0001397,0,0.0002793,0,0,0.0001397,0.000829,0.0002763,0,0.0002763,0,0,0.0002763,0,0.0002824,0,0,0.0002824,0,0,0,0
"535","Texas",44,"TX","30802",359,18835,9596,9239,0.0012742,0.0001593,0.0005309,5.31e-05,5.31e-05,0.0001062,0.0003186,0.0021884,0.0003126,0.0009379,0,0.0001042,0.0002084,0.0006253,0,0.0003247,0,0.0001082,0.0001082,0,0,0,0.0001082
"536","New Mexico",32,"NM","30901",120,5329,2704,2625,0.0007506,0,0.000563,0,0,0,0.0001877,0.0014793,0,0.0011095,0,0,0,0.0003698,0,0,0,0,0,0,0,0,0
"537","Texas",44,"TX","30902",351,2421,1212,1209,0.0012392,0,0.0004131,0,0,0.0004131,0.0004131,0.0024752,0,0.0008251,0,0,0.0008251,0.0008251,0,0,0,0,0,0,0,0,0
"538","Texas",44,"TX","30903",16,15897,8021,7874,0.0011323,6.29e-05,0.0003145,0.0002516,0,0.0005032,0,0.0018701,0,0.0004987,0.000374,0,0.0009974,0,0,0.000381,0.000127,0.000127,0.000127,0,0,0,0
"539","Texas",44,"TX","30904",458,4397,2204,2193,0.0011371,0.0002274,0.0002274,0,0.0002274,0,0.0004549,0.0022686,0.0004537,0.0004537,0,0.0004537,0,0.0009074,0,0,0,0,0,0,0,0,0
"540","Texas",44,"TX","30905",654,599,311,287,0.0016694,0,0,0,0.0016694,0,0,0.0032154,0,0,0,0.0032154,0,0,0,0,0,0,0,0,0,0,0
"541","Texas",44,"TX","30906",387,552,283,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"542","Texas",44,"TX","30907",380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","Texas",44,"TX","30908",479,4077,2024,2053,0.0012264,0,0.0002453,0,0.0004906,0,0.0004906,0.0019763,0,0.0004941,0,0.0009881,0,0.0004941,0,0.0004871,0,0,0,0,0,0.0004871,0
"544","Kansas",17,"KS","31001",226,3483,1724,1759,0.0002871,0,0.0002871,0,0,0,0,0.00058,0,0.00058,0,0,0,0,0,0,0,0,0,0,0,0,0
"545","Kansas",17,"KS","31002",627,1271,626,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"546","Kansas",17,"KS","31003",545,784,398,386,0.0012755,0,0.0012755,0,0,0,0,0,0,0,0,0,0,0,0,0.0025907,0,0.0025907,0,0,0,0,0
"547","Kansas",17,"KS","31004",343,2181,1090,1091,0.0013755,0.0004585,0.0004585,0,0,0.0004585,0,0.0009174,0,0,0,0,0.0009174,0,0,0.0018332,0.0009166,0.0009166,0,0,0,0,0
"548","Texas",44,"TX","31005",468,1426,741,685,0.0014025,0,0,0,0.0007013,0.0007013,0,0.0026991,0,0,0,0.0013495,0.0013495,0,0,0,0,0,0,0,0,0,0
"549","Oklahoma",37,"OK","31006",255,1898,917,980,0.0010537,0,0,0,0,0.0010537,0,0.002181,0,0,0,0,0.002181,0,0,0,0,0,0,0,0,0,0
"550","Texas",44,"TX","31007",173,2207,1079,1128,0.0009062,0,0,0,0.0004531,0,0.0004531,0.0009268,0,0,0,0.0009268,0,0,0,0.0008865,0,0,0,0,0,0.0008865,0
"551","Texas",44,"TX","31101",639,11605,5841,5764,0.001034,8.62e-05,8.62e-05,0.0002585,0,8.62e-05,0.000517,0.0018832,0.0001712,0.0001712,0.0003424,0,0.0001712,0.0010272,0,0.0001735,0,0,0.0001735,0,0,0,0
"552","Texas",44,"TX","31102",322,2694,1318,1376,0.0029696,0.0003712,0.0003712,0.0003712,0.0007424,0.0007424,0.0003712,0.0053111,0.0007587,0.0007587,0,0.0015175,0.0015175,0.0007587,0,0.0007267,0,0,0.0007267,0,0,0,0
"553","Texas",44,"TX","31103",235,1252,670,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"554","Texas",44,"TX","31201",31,65737,33134,32592,0.0028142,0.0001673,0.0013082,0.0002586,0.0003347,0.0002586,0.0003499,0.0045573,0.0001811,0.0022334,0.0003923,0.0005734,0.0004225,0.0004829,0.0002716,0.0010432,0.0001534,0.0003682,0.0001227,9.2e-05,9.2e-05,0.0002148,0
"555","Texas",44,"TX","31202",86,2380,1194,1186,0.0004202,0,0,0.0004202,0,0,0,0.0008375,0,0,0.0008375,0,0,0,0,0,0,0,0,0,0,0,0
"556","Texas",44,"TX","31301",532,106628,53867,52713,0.0012755,5.63e-05,0.0004689,0.0002063,0.0001688,0.0001219,0.0002157,0.0019492,9.28e-05,0.0007797,0.0001299,0.000297,0.0002413,0.0003527,5.57e-05,0.0005881,1.9e-05,0.0001518,0.0002846,3.79e-05,0,7.59e-05,1.9e-05
"557","Texas",44,"TX","31302",45,2855,1493,1362,0.0003503,0,0,0.0003503,0,0,0,0.0006698,0,0,0.0006698,0,0,0,0,0,0,0,0,0,0,0,0
"558","Texas",44,"TX","31303",311,3587,1816,1771,0.0025091,0,0.0002788,0.0002788,0,0.0011151,0.0008364,0.0049559,0,0.0005507,0.0005507,0,0.0022026,0.001652,0,0,0,0,0,0,0,0,0
"559","Texas",44,"TX","31304",378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","Texas",44,"TX","31401",392,20778,10473,10299,0.0016363,0.0001444,0.0005775,4.81e-05,0.0003369,9.63e-05,0.0003369,0.0026735,0.000191,0.0009548,9.55e-05,0.0006684,9.55e-05,0.0005729,9.55e-05,0.0005826,9.71e-05,0.0001942,0,0,9.71e-05,9.71e-05,9.71e-05
"561","Texas",44,"TX","31402",465,2668,1355,1312,0.0003748,0,0,0,0,0.0003748,0,0.000738,0,0,0,0,0.000738,0,0,0,0,0,0,0,0,0,0
"562","Texas",44,"TX","31403",213,1487,747,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"563","Texas",44,"TX","31404",13,1112,546,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"564","Texas",44,"TX","31501",145,1646,821,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"565","Texas",44,"TX","31502",464,1415,705,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"566","Texas",44,"TX","31503",332,13145,6580,6565,0.0006086,7.61e-05,7.61e-05,0.0001521,7.61e-05,0,0.0002282,0.0009119,0.000152,0.000152,0.000304,0.000152,0,0.000152,0,0.0003046,0,0,0,0,0,0.0003046,0
"567","Texas",44,"TX","31600",79,58716,29557,29157,0.0006131,3.41e-05,0.0002214,6.81e-05,8.52e-05,1.7e-05,0.0001703,0.0009135,6.77e-05,0.0003722,6.77e-05,0.0001015,3.38e-05,0.0002368,3.38e-05,0.0003087,0,6.86e-05,6.86e-05,6.86e-05,0,0.0001029,0
"568","Texas",44,"TX","31700",138,36623,18742,17878,0.0010376,0.0001638,0.0003004,8.19e-05,0.0001365,0.0001365,0.0001911,0.001654,0.0001067,0.0005869,0.0001601,0.0002668,0.0001601,0.0003201,5.34e-05,0.0003915,0.0002237,0,0,0,0.0001119,5.59e-05,0
"569","Texas",44,"TX","31800",124,10575,5245,5330,0.0008511,0,0.0003783,0,0,9.46e-05,0.0003783,0.0011439,0,0.0007626,0,0,0,0.0003813,0,0.0005629,0,0,0,0,0.0001876,0.0003752,0
"570","Texas",44,"TX","31900",463,22528,11372,11154,0.001598,0.0003995,0.0003995,0.0001332,0.0002219,8.88e-05,0.0003551,0.0028139,0.0006155,0.0007914,0.0001759,0.0003517,0.0001759,0.0007035,0,0.0003586,0.0001793,0,8.97e-05,8.97e-05,0,0,0
"571","Texas",44,"TX","32000",279,267287,134096,133166,0.0017958,0.0001048,0.0005986,0.0002245,0.000232,0.0001497,0.0004302,0.0029606,0.0001566,0.0010515,0.0003132,0.0003878,0.0002461,0.0007308,7.46e-05,0.0006233,5.26e-05,0.0001427,0.0001352,7.51e-05,5.26e-05,0.0001277,3.75e-05
"572","Texas",44,"TX","32100",43,32846,16694,16148,0.0009742,0.0001218,0.000274,0.0001218,9.13e-05,0.0001218,0.0002436,0.0014975,0.0002396,0.0005391,5.99e-05,0.0001198,0.0001198,0.0004193,0,0.0004335,0,0,0.0001858,6.19e-05,0.0001239,6.19e-05,0
"573","Texas",44,"TX","32201",281,10638,5378,5257,0.00094,9.4e-05,0.000188,9.4e-05,0,9.4e-05,0.000376,0.0016735,0.0001859,0.0003719,0.0001859,0,0.0001859,0.0005578,0.0001859,0.0001902,0,0,0,0,0,0.0001902,0
"574","Texas",44,"TX","32202",421,5952,3015,2935,0.000672,0.000168,0.000168,0,0,0,0.000168,0.0013267,0.0003317,0.0003317,0,0,0,0.0003317,0.0003317,0,0,0,0,0,0,0,0
"575","Texas",44,"TX","32301",531,7842,4003,3839,0.0008926,0,0.0003826,0,0.0001275,0.0001275,0.000255,0.0017487,0,0.0007494,0,0.0002498,0.0002498,0.0004996,0,0,0,0,0,0,0,0,0
"576","Texas",44,"TX","32302",71,1649,827,822,0.0012129,0,0,0,0,0,0.0012129,0.0024184,0,0,0,0,0,0.0024184,0,0,0,0,0,0,0,0,0
"577","Texas",44,"TX","32303",300,433,NA,NA,0.0046189,0,0,0,0.0046189,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","Texas",44,"TX","32304",631,2526,1277,1249,0.0007918,0.0003959,0.0003959,0,0,0,0,0.0015662,0.0007831,0.0007831,0,0,0,0,0,0,0,0,0,0,0,0,0
"579","Texas",44,"TX","32305",154,3198,1658,1539,0.0003127,0,0,0,0,0.0003127,0,0.0006031,0,0,0,0,0.0006031,0,0,0,0,0,0,0,0,0,0
"580","Texas",44,"TX","32306",176,3362,1687,1675,0.0005949,0,0.0002974,0,0,0.0002974,0,0.0011855,0,0.0005928,0,0,0.0005928,0,0,0,0,0,0,0,0,0,0
"581","Texas",44,"TX","32401",55,3841,1920,1921,0.0015621,0,0,0,0,0.0005207,0.0005207,0.0026042,0,0,0,0,0.0010417,0.0010417,0.0005208,0.0005206,0,0,0,0,0,0,0.0005206
"582","Texas",44,"TX","32402",596,1473,769,704,0.0006789,0,0,0,0,0,0.0006789,0.0013004,0,0,0,0,0,0.0013004,0,0,0,0,0,0,0,0,0
"583","Texas",44,"TX","32403",564,1886,950,936,0.0010604,0,0.0010604,0,0,0,0,0.0021053,0,0.0021053,0,0,0,0,0,0,0,0,0,0,0,0,0
"584","Texas",44,"TX","32501",2,12823,6462,6357,0.0007798,7.8e-05,0.000234,7.8e-05,7.8e-05,0,0.000234,0.0015475,0.0001548,0.0004643,0.0001548,0.0001548,0,0.0004643,0.0001548,0,0,0,0,0,0,0,0
"585","Texas",44,"TX","32502",111,539,274,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"586","Texas",44,"TX","32503",261,1011,485,526,0.0009891,0,0.0009891,0,0,0,0,0.0020619,0,0.0020619,0,0,0,0,0,0,0,0,0,0,0,0,0
"587","Texas",44,"TX","32601",663,9018,4520,4498,0.0013307,0.0001109,0.0004436,0.0003327,0.0001109,0.0002218,0.0001109,0.0019912,0.0002212,0.000885,0.0004425,0.0002212,0.0002212,0,0,0.000667,0,0,0.0002223,0,0.0002223,0.0002223,0
"588","Texas",44,"TX","32602",239,1891,967,924,0.0015865,0.0005288,0,0,0,0.0010576,0,0.0031024,0.0010341,0,0,0,0.0020683,0,0,0,0,0,0,0,0,0,0
"589","Texas",44,"TX","32603",551,250,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","Texas",44,"TX","32604",637,1471,751,720,0.0013596,0,0.0006798,0,0.0006798,0,0,0.0026631,0,0.0013316,0,0.0013316,0,0,0,0,0,0,0,0,0,0,0
"591","Texas",44,"TX","32701",80,3596,1814,1782,0.0002781,0,0,0.0002781,0,0,0,0.0005513,0,0,0.0005513,0,0,0,0,0,0,0,0,0,0,0,0
"592","Texas",44,"TX","32702",586,2941,1494,1446,0.00068,0,0.00034,0,0,0,0.00034,0.0013387,0,0.0006693,0,0,0,0.0006693,0,0,0,0,0,0,0,0,0
"593","Texas",44,"TX","32801",643,17443,8860,8583,0.0005733,5.73e-05,0.0002293,0,0.0001147,0.0001147,5.73e-05,0.0010158,0.0001129,0.0004515,0,0.0001129,0.0002257,0.0001129,0,0.0001165,0,0,0,0.0001165,0,0,0
"594","Texas",44,"TX","32802",139,5946,2993,2953,0.0003364,0.0001682,0.0001682,0,0,0,0,0.0006682,0.0003341,0.0003341,0,0,0,0,0,0,0,0,0,0,0,0,0
"595","Texas",44,"TX","32900",313,20209,10155,10053,0.0011381,0,0.0004948,0.0001484,9.9e-05,0.0001484,0.0001979,0.0019695,0,0.0007878,0.0002954,0.0001969,0.0002954,0.0003939,0,0.0002984,0,0.0001989,0,0,0,0,9.95e-05
"596","Texas",44,"TX","33000",215,105066,53114,51947,0.0015514,7.61e-05,0.0005806,0.0001999,0.0001523,0.0001332,0.0002951,0.0025794,0.000113,0.000979,0.0002636,0.0002636,0.0002448,0.0005272,0.0001883,0.0005005,3.85e-05,0.0001733,0.0001348,3.85e-05,1.93e-05,5.78e-05,3.85e-05
"597","Texas",44,"TX","33100",147,186841,93389,93427,0.0018197,6.42e-05,0.0007225,0.0002034,0.0002301,0.0001231,0.0003747,0.0029875,0.0001071,0.0012314,0.0002677,0.0003962,0.0002249,0.0005889,0.0001713,0.0006529,2.14e-05,0.0002141,0.0001391,6.42e-05,2.14e-05,0.0001606,3.21e-05
"598","Texas",44,"TX","33200",460,11199,5628,5571,0.0008036,0,0.0003572,0,0.0001786,0.0001786,8.93e-05,0.0014215,0,0.0007107,0,0.0001777,0.0003554,0.0001777,0,0.0001795,0,0,0,0.0001795,0,0,0
"599","Texas",44,"TX","33300",626,25189,12747,12441,0.0010719,3.97e-05,0.0003176,0.0002382,0.0001191,7.94e-05,0.0001985,0.0018043,7.84e-05,0.0005491,0.0003922,0.0002353,0.0001569,0.0002353,0.0001569,0.0003215,0,8.04e-05,8.04e-05,0,0,0.0001608,0
"600","Texas",44,"TX","33400",355,19673,9900,9772,0.0013216,5.08e-05,0.0005591,0.0001525,5.08e-05,5.08e-05,0.0003558,0.0022222,0.000101,0.0010101,0.000202,0.000101,0.000101,0.0006061,0.000101,0.0004093,0,0.0001023,0.0001023,0,0,0.0001023,0.0001023
"601","Texas",44,"TX","33500",603,15302,7746,7553,0.0005882,6.54e-05,0.0001961,0,0,0.0001307,0.0001961,0.0010328,0,0.0003873,0,0,0.0002582,0.0003873,0,0.0001324,0.0001324,0,0,0,0,0,0
"602","Oklahoma",37,"OK","33601",335,11109,5603,5505,0.0012602,0.00018,9e-05,9e-05,9e-05,9e-05,0.0005401,0.0019632,0.000357,0.0001785,0.0001785,0.0001785,0.0001785,0.0007139,0.0001785,0.000545,0,0,0,0,0,0.0003633,0.0001817
"603","Oklahoma",37,"OK","33602",15,3260,1669,1591,0.0006135,0,0.0003067,0,0,0,0.0003067,0.0011983,0,0.0005992,0,0,0,0.0005992,0,0,0,0,0,0,0,0,0
"604","Oklahoma",37,"OK","33603",217,652,341,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"605","Oklahoma",37,"OK","33700",22,7378,3704,3672,0.0009488,0,0.0001355,0.0002711,0.0002711,0,0.0001355,0.0018898,0,0.00027,0.00054,0.00054,0,0.00027,0.00027,0,0,0,0,0,0,0,0
"606","Oklahoma",37,"OK","33801",187,4156,2064,2092,0.0016843,0.0002406,0,0,0.0002406,0.0007218,0.0004812,0.0033915,0.0004845,0,0,0.0004845,0.0014535,0.000969,0,0,0,0,0,0,0,0,0
"607","Oklahoma",37,"OK","33802",109,5046,2554,2490,0.0013872,0,0.0003964,0,0.0001982,0.0001982,0.0003964,0.0023493,0,0.0007831,0,0,0.0003915,0.0007831,0.0003915,0.0004016,0,0,0,0.0004016,0,0,0
"608","Oklahoma",37,"OK","33803",442,72468,36475,35951,0.0014627,9.66e-05,0.0004416,0.0001656,0.0001242,0.000207,0.0003588,0.0026319,0.0001645,0.0007951,0.0002742,0.0002467,0.0003838,0.0006854,8.22e-05,0.0002782,2.78e-05,8.34e-05,5.56e-05,0,2.78e-05,2.78e-05,5.56e-05
"609","Oklahoma",37,"OK","33901",3,4034,2096,1938,0.0014874,0.0004958,0.0004958,0,0.0002479,0,0.0002479,0.0023855,0.0004771,0.0009542,0,0.0004771,0,0.0004771,0,0.000516,0.000516,0,0,0,0,0,0
"610","Texas",44,"TX","33902",556,10797,5430,5367,0.0006483,0,9.26e-05,0,0,9.26e-05,0.0002779,0.0012891,0,0.0001842,0,0,0.0001842,0.0005525,0.0003683,0,0,0,0,0,0,0,0
"611","Arkansas",4,"AR","34001",276,11784,6043,5741,0.0006789,0,8.49e-05,0.0001697,0.0001697,0.0001697,8.49e-05,0.0013238,0,0.0001655,0.000331,0.000331,0.000331,0.0001655,0,0,0,0,0,0,0,0,0
"612","Oklahoma",37,"OK","34002",284,6231,3188,3043,0.0004815,0,0,0,0.000321,0,0,0.000941,0,0,0,0.0006274,0,0,0.0003137,0,0,0,0,0,0,0,0
"613","Alaska",2,"AK","34101",536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","Alaska",2,"AK","34102",20,25004,12723,12281,0.0019597,0.00016,0.0005599,0.00012,0.0003199,0.00024,0.0003599,0.0030653,0.0003144,0.0010218,0.0002358,0.0005502,0.000393,0.0003144,0.0002358,0.0008143,0,8.14e-05,0,8.14e-05,8.14e-05,0.0004071,0.0001629
"615","Alaska",2,"AK","34103",632,756,375,381,0.0013228,0,0,0.0013228,0,0,0,0.0026667,0,0,0.0026667,0,0,0,0,0,0,0,0,0,0,0,0
"616","Alaska",2,"AK","34104",74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","Alaska",2,"AK","34105",319,453,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","Alaska",2,"AK","34106",433,599,288,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"619","Alaska",2,"AK","34107",164,426,NA,NA,0.0023474,0,0,0.0023474,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","Alaska",2,"AK","34108",317,1011,517,494,0.0019782,0,0.0009891,0.0009891,0,0,0,0.0038685,0,0.0019342,0.0019342,0,0,0,0,0,0,0,0,0,0,0,0
"621","Alaska",2,"AK","34109",301,2611,1344,1267,0.00383,0,0.002298,0.000766,0.000383,0,0.000383,0.0066964,0,0.0044643,0.000744,0.000744,0,0.000744,0,0.0007893,0,0,0.0007893,0,0,0,0
"622","Alaska",2,"AK","34110",563,1080,588,492,0.0027778,0,0.0009259,0.0009259,0,0,0.0009259,0.005102,0,0.0017007,0.0017007,0,0,0.0017007,0,0,0,0,0,0,0,0,0
"623","Alaska",2,"AK","34111",312,1533,754,779,0.0013046,0,0.0006523,0,0.0006523,0,0,0.0026525,0,0.0013263,0,0.0013263,0,0,0,0,0,0,0,0,0,0,0
"624","Alaska",2,"AK","34112",53,1481,731,749,0.0013504,0,0.0013504,0,0,0,0,0.002736,0,0.002736,0,0,0,0,0,0,0,0,0,0,0,0,0
"625","Alaska",2,"AK","34113",39,537,269,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"626","Alaska",2,"AK","34114",628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","Alaska",2,"AK","34115",200,6910,3547,3363,0.0021708,0,0.0008683,0.0001447,0.0002894,0.0002894,0.0004342,0.0036651,0,0.0016916,0.0002819,0.0002819,0.0005639,0.0005639,0.0002819,0.0005947,0,0,0,0.0002974,0,0.0002974,0
"628","Montana",27,"MT","34201",264,2043,1083,960,0.0034263,0,0.0004895,0.000979,0.0014684,0,0.0004895,0.0055402,0,0.0009234,0.0009234,0.0027701,0,0.0009234,0,0.0010417,0,0,0.0010417,0,0,0,0
"629","Montana",27,"MT","34202",554,2035,1003,1032,0.0014742,0,0.0009828,0,0.0004914,0,0,0.001994,0,0.000997,0,0.000997,0,0,0,0.000969,0,0.000969,0,0,0,0,0
"630","Montana",27,"MT","34203",247,6394,3260,3134,0.0026587,0.0004692,0.0012512,0.0001564,0.0003128,0.0001564,0.0003128,0.0042945,0.0009202,0.0021472,0,0.0006135,0.0003067,0.0003067,0,0.0009572,0,0.0003191,0.0003191,0,0,0.0003191,0
"631","Montana",27,"MT","34204",339,981,485,496,0.0010194,0,0.0010194,0,0,0,0,0.0020619,0,0.0020619,0,0,0,0,0,0,0,0,0,0,0,0,0
"632","Wyoming",51,"WY","34301",121,2822,1398,1424,0.0021262,0.0003544,0.0003544,0,0,0.0010631,0,0.0035765,0.0007153,0.0007153,0,0,0.0014306,0,0.0007153,0.0007022,0,0,0,0,0.0007022,0,0
"633","Wyoming",51,"WY","34302",677,1051,543,508,0.0019029,0,0,0,0.0009515,0,0.0009515,0.0018416,0,0,0,0.0018416,0,0,0,0.0019685,0,0,0,0,0,0.0019685,0
"634","Wyoming",51,"WY","34303",510,2838,1413,1424,0.0010571,0,0,0,0.0003524,0,0.0007047,0.0021231,0,0,0,0.0007077,0,0.0014154,0,0,0,0,0,0,0,0,0
"635","Wyoming",51,"WY","34304",555,3328,1687,1640,0.0018029,0,0.0012019,0,0,0,0.0003005,0.0029638,0,0.0017783,0,0,0,0.0005928,0.0005928,0.0006098,0,0.0006098,0,0,0,0,0
"636","Montana",27,"MT","34305",394,978,490,488,0.0030675,0,0.002045,0,0,0.0010225,0,0.0061224,0,0.0040816,0,0,0.0020408,0,0,0,0,0,0,0,0,0,0
"637","Montana",27,"MT","34306",299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","Montana",27,"MT","34307",127,1080,540,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"639","Montana",27,"MT","34308",57,9944,4965,4978,0.0020113,0.0001006,0.0010056,0.0001006,0,0.0002011,0.0004023,0.0036254,0.0002014,0.0020141,0.0002014,0,0.0002014,0.0006042,0.0004028,0.0004018,0,0,0,0,0.0002009,0.0002009,0
"640","Montana",27,"MT","34309",257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","Montana",27,"MT","34401",165,647,326,321,0.007728,0,0.0015456,0.0030912,0.0030912,0,0,0.0122699,0,0.0030675,0.0030675,0.006135,0,0,0,0.0031153,0,0,0.0031153,0,0,0,0
"642","Montana",27,"MT","34402",70,5342,2680,2661,0.0035567,0.0001872,0.0011232,0.0001872,0.0007488,0.0003744,0.0005616,0.0067164,0.0003731,0.0022388,0,0.0014925,0.0007463,0.0011194,0.0007463,0.0003758,0,0,0.0003758,0,0,0,0
"643","Montana",27,"MT","34403",268,4948,2510,2437,0.0030315,0,0.0018189,0.0004042,0,0,0.0004042,0.0047809,0,0.0031873,0,0,0,0.0007968,0.0007968,0.001231,0,0.0004103,0.0008207,0,0,0,0
"644","Montana",27,"MT","34404",88,3315,1691,1624,0.0015083,0.0003017,0.0006033,0,0,0.0006033,0,0.0029568,0.0005914,0.0011827,0,0,0.0011827,0,0,0,0,0,0,0,0,0,0
"645","Idaho",13,"ID","34501",64,711,380,331,0.0042194,0,0.0014065,0,0,0,0.0028129,0.0052632,0,0.0026316,0,0,0,0.0026316,0,0.0030211,0,0,0,0,0,0.0030211,0
"646","Montana",27,"MT","34502",342,1420,692,728,0.0014085,0,0.0014085,0,0,0,0,0.0028902,0,0.0028902,0,0,0,0,0,0,0,0,0,0,0,0,0
"647","Montana",27,"MT","34503",304,7946,4116,3830,0.0020136,0.0003775,0.0006292,0.0002517,0.0001258,0.0002517,0.0002517,0.0031584,0.0004859,0.0012148,0.0004859,0,0.0004859,0.000243,0.000243,0.0007833,0.0002611,0,0,0.0002611,0,0.0002611,0
